X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Seed_mass,CWM.Height,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site1441666,6384,30,7,3.9549120268199514,3.9549120268199514,3.9549120268199514,0.6677380643333702,30,30,21.05296278316635,0.6633918675346904,0.877691200514647,0.7000934601144173,2.434760025211218,6.728299216711865,-1.5220427705116095,-0.4440519505950463,0.08518022404285323,-0.056211310133877077,-0.08314554886810183,-0.6832837328168032,0.01648347651830816
site1441866,6385,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-1.0416478626679024,0.730712266975803,-0.1416827588404383,0.3605017222431225,-0.21866438104414823,0.4517736257944326,-1.0178142727913126
site1442061,6386,7,7,1.3986986485211064,1.3986986485211064,1.3986986485211064,0.6677380643333702,7,7,7.848066152900973,0.6633918675346904,0.9171829829746643,0.7361642974146057,2.3552574115094163,6.256229723370995,-1.2266552958527512,0.27028509241035137,0.6094785627006694,-0.0333915051281336,-0.0304306985995172,-0.10334420326073245,-0.3267149182634656
site1442252,6387,17,7,2.6068150745955867,2.6068150745955867,2.6068150745955867,0.6677380643333702,17,17,17.526129106543603,0.6633918675346904,0.9278305237022717,0.7753238706969539,2.482667464744065,6.668642860591736,-1.369993316905501,-0.07222703301126879,0.6474595730878181,-0.45788319579514336,-0.33274155519380294,-0.28308534059312407,-0.5565594332595624
site1442443,6388,55,7,6.369380241792786,6.369380241792786,6.369380241792786,0.6677380643333702,55,55,32.51968991756838,0.6633918675346904,0.8745602008502507,0.7067301501260551,2.390845531737128,6.574460035559405,-1.5797073825943206,-0.411804188065754,0.0636951580533305,-0.02608738137978204,0.06875207043427221,-0.4638580956944236,-0.04125097036011939
site1442642,6389,5,7,1.1691552549880027,1.1691552549880027,1.1691552549880027,0.6677380643333702,5,5,4.150012208075753,0.6633918675346904,0.7838023888543272,0.7306193594168484,2.3022443335913767,5.5981548399317695,-0.7028854358407447,0.9515090548457799,-0.42337886371194655,0.4183103430110071,0.39264087538250325,0.6043251109456513,0.4159920414442451
site1442834,6390,28,7,3.7273739460276856,3.7273739460276856,3.7273739460276856,0.6677380643333702,28,28,24.8948965267303,0.6633918675346904,0.9031487168144032,0.7134869462280854,2.489987435993662,6.885964670433946,-1.4401804675778973,-0.15176142141629834,0.32883199073045477,-0.20265314467356899,-0.059421159225972325,-0.2884364569833037,-0.18008705277957285
site1443025,6391,37,7,4.765738936141134,4.765738936141134,4.765738936141134,0.6677380643333702,37,37,30.698711662464405,0.6633918675346904,0.8753487875792382,0.6982487546116868,2.381480642142779,6.606026888233489,-1.570549485894332,-0.4407238493975173,0.1614802111024395,-0.16101987042082314,0.026759006357228287,-0.46632684736717633,-0.06995852393784371
site1443227,6392,7,7,1.4943617280519585,1.4943617280519585,1.4943617280519585,0.6677380643333702,7,7,12.15800643137576,0.6633918675346904,0.8650579548535036,0.7551041815669683,2.8926690542890507,8.905988019525264,-0.9372433712040024,0.31955558469219575,0.30863395881510886,-0.010935863845402273,-0.2500627125701323,-0.10740838422645603,-0.400207684855914
site1443418,6393,6,7,1.2918420718083432,1.2918420718083432,1.2918420718083432,0.6677380643333702,6,6,12.70398696585547,0.6633918675346904,0.8082195702381059,0.7430769424270601,2.9707918858263667,9.358788114003694,-0.7262311063320548,0.3857151021269456,0.4074006259248045,-0.1292274688713455,-0.24528081202480723,0.18877872217838945,-0.278411890466404
site1443610,6394,35,7,4.620845881907942,4.620845881907942,4.620845881907942,0.6677380643333702,35,35,32.51781908755888,0.6633918675346904,0.896274340760902,0.7023053504135892,2.570447137126466,7.641735003108248,-1.4434800441020426,-0.4154217466926727,0.3174243287121787,-0.15444061454079863,-0.045011468529984514,-0.3636021494205266,-0.06798350123493244
site1443810,6395,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,2.4476834056615595,5.991154054350986,-0.7987546707844133,0.9243858098164093,-0.26158804641763045,-0.25389395171673546,0.283180558118436,0.33363798849484266,-0.2019896868298311
site1444001,6396,12,7,2.0977073011533354,2.0977073011533354,2.0977073011533354,0.6677380643333702,12,12,18.44730841741267,0.6633918675346904,0.8683779508305657,0.7158703992572838,2.4891630154632134,7.0524432159549,-1.3307466123887872,0.4004230722832759,0.34515908113373533,0.042875168594405724,0.11237170937338167,0.15009764753328458,0.030249763062844118
site1444196,6397,54,7,6.06243522292998,6.06243522292998,6.06243522292998,0.6677380643333702,54,54,33.34439615863292,0.6633918675346904,0.860535765669361,0.6919480052754537,2.4206238540637313,6.912203069711913,-1.342650469111545,-0.35426945171097723,0.06819091344038944,2.1183009375100445e-5,-0.02418022721067944,-0.4458733634650465,-0.09347337292440658
site1444400,6398,56,7,6.427915215761804,6.427915215761804,6.427915215761804,0.6677380643333702,56,56,29.14208251903427,0.6633918675346904,0.8839945109635197,0.7062157326916016,2.366830349275207,6.229566627990117,-1.449622205666935,-0.09173703966546053,0.0027668686875058006,0.016450139198822704,0.07843067650509837,-0.09870670122021652,0.03869405247616212
site1444595,6399,4,7,0.9707707841222091,0.9707707841222091,0.9707707841222091,0.6677380643333702,4,4,3.8069855970967694,0.6633918675346904,0.6053067224052503,0.7722422555538538,2.096976099426744,5.2003911823562925,-0.7637603207640196,1.309447751910865,-0.4539891191454155,0.48919824105649534,0.10150889815284612,0.7740635327151004,0.7447831137427006
site1444786,6400,48,7,5.537414527838649,5.537414527838649,5.537414527838649,0.6677380643333702,48,48,30.902698882032794,0.6633918675346904,0.8612856904204578,0.6961580155838392,2.4221028019468647,6.944125327877568,-1.3455398554793114,-0.39026781244523895,-0.009295246289528818,-0.012043857001050167,0.05899174332457736,-0.4523143013033596,-0.031258701500717474
site1444980,6401,61,7,6.971789071205488,6.971789071205488,6.971789071205488,0.6677380643333702,61,61,31.920273751484626,0.6633918675346904,0.8809474483689492,0.6951376331731294,2.3804676088826393,6.521609700967418,-1.538225935459425,-0.27236550403033677,0.23550001240397125,-0.0967919325676582,-0.18690546981969144,-0.3947188987932034,-0.14310839483519766
site1445175,6402,3,7,0.6990316215111877,0.6990316215111877,0.6990316215111877,0.6677380643333702,3,3,0.11103511599487909,0.6633918675346904,0.9019910779262932,0.6333711159133143,1.880836557806587,3.8719253312126733,-1.160974825254169,-0.0028580398745905178,0.6819485477250292,-0.8696230649595197,-0.7795892784108789,-0.2766417204931801,-0.9725547046708036
site1445366,6403,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.609588350084465,2.590774656727628,-1.9629342061250994,0.352393020605087,0.0650754698754453,-0.20116152640375226,-0.07086221673457166,-0.08151831534028342,-0.8867706293243764
site1445558,6404,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,1.1378330018213911,1.5586254983707877,-0.6162880721075402,0.3799804765006533,0.5375476294160738,1.6536983777857561,-0.35314353400188964
site1445750,6405,4,7,0.9005711053998351,0.9005711053998351,0.9005711053998351,0.6677380643333702,4,4,6.316564887511785,0.6633918675346904,0.8313395241591195,0.7749388609643147,2.3098354408536395,6.067697330210779,-0.8982504692662556,-0.3571878791098799,0.9617981965519292,-0.6782576402567788,-0.35649242798199565,-0.23151796418168263,-0.9768044511691898
site1445960,6406,10,7,1.688954130244439,1.688954130244439,1.688954130244439,0.6677380643333702,10,10,9.263884509150119,0.6633918675346904,0.8437078933167762,0.7339806925566984,2.132273301131677,4.782065690166093,-0.9051634138060037,0.26084988263131303,0.1352293196282003,-0.16715137212840245,0.7050954882332551,0.36492529564489207,0.2675661338242444
site1446160,6407,12,7,1.9798799396683084,1.9798799396683084,1.9798799396683084,0.6677380643333702,12,12,15.294192757050087,0.6633918675346904,0.8627540941293809,0.7045658400649403,2.3246989619815155,6.289125403868459,-0.8419458179540968,-0.20487051186810462,0.5803205268163748,-0.34175601887607665,-0.18472754648859155,-2.156430766751833e-4,-0.4860208755245595
site1446366,6408,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,2.435364162228984,5.930998602669296,-0.7795625492802557,1.1777020932941589,0.08902572248243062,0.05254976703529013,-0.274221992669903,0.6036747089889172,-0.28511016338421313
site1446557,6409,3,7,0.7826039280936666,0.7826039280936666,0.7826039280936666,0.6677380643333702,3,3,2.6435848491876333,0.6633918675346904,0.5074311810724681,0.7777955935976751,2.316469379449822,5.838562189559176,-0.5284551043323787,1.3235750054343747,-0.23656429540028692,0.4153433081330934,-0.1505275802232986,0.8779342821883916,0.44276418757393887
site1446748,6410,12,7,2.1870211763922938,2.1870211763922938,2.1870211763922938,0.6677380643333702,12,12,17.059778899798573,0.6633918675346904,0.8704297941602557,0.7001261719634908,2.7238538911038535,8.229004589913275,-0.44751718479022556,0.704965444475556,-0.0526875527773045,0.5666429753382419,0.41431797730693626,0.45483329806698997,0.6131829077752631
site1446952,6411,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1447144,6412,6,7,1.3115869644908271,1.3115869644908271,1.3115869644908271,0.6677380643333702,6,6,4.150012208075753,0.6633918675346904,0.8522413543690857,0.654323591583204,2.2067334699327668,5.180358324101758,-0.6656077270580324,0.8844134421455702,-0.2837817811084497,0.6405838379927153,0.2720516333353166,0.4889623341713477,0.3957134383373282
site1447336,6413,31,7,4.058211197744114,4.058211197744114,4.058211197744114,0.6677380643333702,31,31,28.494369983276467,0.6633918675346904,0.89211073833866394,0.7287158611819101,2.4585270930285876,6.888167254109807,-1.6681895475968282,-0.4562618412791053,0.4069539008599078,-0.28701166593484967,-0.1257596095094891,-0.49585817566168466,-0.25297554528850774
site1447541,6414,5,7,0.9879089163478222,0.9879089163478222,0.9879089163478222,0.6677380643333702,5,5,5.841644414769008,0.6633918675346904,0.75244578172443,0.7689568786643343,2.0976513187480164,4.71531455930128,-1.1238636610594022,0.2736125582201781,-0.31926680437274085,-0.34359669281656363,-0.09141767187529644,0.469144253265637,-0.2422878808720043
site1447733,6415,6,7,1.3018881285498989,1.3018881285498989,1.3018881285498989,0.6677380643333702,6,6,10.491651002088604,0.6633918675346904,0.8499083658552572,0.6935179722234786,2.7758270559953058,8.462318325291907,-1.0050880482682059,0.5931948213530875,0.2697548041688288,0.3088447068312306,-0.1270526617060069,0.15957537477165554,-0.08316025514024877
site1447927,6416,40,7,4.811064037294146,4.811064037294146,4.811064037294146,0.6677380643333702,40,40,27.34849763029721,0.6633918675346904,0.8835712588967285,0.6778663415133092,2.371718478112951,6.459282900968208,-1.4367086319475655,-0.3399582966218949,0.17615163970891767,-0.18610877415997965,-0.0033377158122615143,-0.47496600629246144,-0.05737330739385026
site1448123,6417,12,7,1.9300242235228846,1.9300242235228846,1.9300242235228846,0.6677380643333702,12,12,8.19000203840642,0.6633918675346904,0.8679085078519538,0.7982383505295768,2.203794407505073,5.114264519809687,-1.1989195128701213,-0.23612204720450392,-0.1824369926187825,-0.1273792478230012,0.19156682530781508,0.0019282030701261168,0.19059449801850867
site1448328,6418,5,7,1.1234201084622848,1.1234201084622848,1.1234201084622848,0.6677380643333702,5,5,3.3249581310173286,0.6633918675346904,0.8742663537259111,0.6457107127479506,2.270830576028852,5.40204188390088,-0.5047940784578506,0.8078829323066173,-0.1192854192539794,0.6265479976259182,0.1549382933461239,0.49426454414657195,0.14468814755499676
site1448523,6419,26,7,3.8732690775987675,3.8732690775987675,3.8732690775987675,0.6677380643333702,26,26,28.06327635359442,0.6633918675346904,0.8732501280606391,0.6837367668321046,2.672289553253255,8.460720040157653,-1.2882590723515603,-0.24972905230718723,0.2081023777595079,-0.08750220243544839,0.07971313143206768,-0.40898565974314727,-0.32770686378639846
site1448718,6420,57,7,6.605004949900654,6.605004949900654,6.605004949900654,0.6677380643333702,57,57,31.920273751484626,0.6633918675346904,0.8836359259711928,0.7033154486556855,2.4585349015286,6.874077070367671,-1.5812219490344737,-0.2769806602714407,0.2148113668353563,-0.07390522596555144,-0.18859644290410552,-0.4556979997192903,-0.0935966744412205
site1448922,6421,8,7,1.583523761850318,1.583523761850318,1.583523761850318,0.6677380643333702,8,8,12.70398696585547,0.6633918675346904,0.8980905010154532,0.7033088188014359,2.73234088306295,8.030388905368433,-0.8503398346887041,0.3546624707050709,0.4676099710243715,0.017288282236655385,-0.0998035599520884,0.044851242325179785,-0.18794904938797677
site1449113,6422,12,7,2.0795228814735425,2.0795228814735425,2.0795228814735425,0.6677380643333702,12,12,18.169533671409383,0.6633918675346904,0.8751568449756809,0.7027458801837873,2.529498717876139,7.201352594345745,-0.875268771993309,0.26241072121480474,0.41149232352379855,-0.0386166696283444,-0.29914423915904154,-0.026528814607118194,-0.2818012446939308
site1449311,6423,45,7,5.521413193463446,5.521413193463446,5.521413193463446,0.6677380643333702,45,45,25.96837839049344,0.6633918675346904,0.8789057632620698,0.7212197634104535,2.392792210790039,6.339098855020426,-1.5397728891737978,-0.3376689647258614,0.14862354901354918,-0.06318282256201486,0.018482888309184917,-0.3849209848342062,-0.13769443693906558
site1449520,6424,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1449712,6425,9,7,1.6900084103311288,1.6900084103311288,1.6900084103311288,0.6677380643333702,9,9,12.70398696585547,0.6633918675346904,0.9268174717009918,0.6610686384606956,2.5197089233097305,7.215271632603182,-0.82432275743705,0.312374837763882,0.513187130020428,0.0034120125686182747,-0.1284907915933476,0.087823615611383,-0.1406312141675782
site1449907,6426,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.4792191831444714,0.5489353786445228,0.4142036319090345,1.7519513129012565,-0.3308945769006162,-0.08785154970016988,0.29432042280274373
site1450113,6427,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1450306,6428,16,7,2.429261096322465,2.429261096322465,2.429261096322465,0.6677380643333702,16,16,17.526129106543603,0.6633918675346904,0.8996399706082483,0.7762447015791651,2.3947807857044583,6.268519915401821,-1.427369117642187,-0.015864660268305394,0.6135533058411264,-0.32761108575194475,-0.14772691592358436,-0.1620587803579968,-0.3521735418009531
site1450503,6429,38,7,4.8110289184004795,4.8110289184004795,4.8110289184004795,0.6677380643333702,38,38,30.366204403146117,0.6633918675346904,0.8765174000610403,0.7030194736239479,2.476076981583393,7.065621232559188,-1.611406658772951,-0.4839991948023705,0.17371428094932262,-0.16796344011355657,-0.13746704853786695,-0.7117506055656532,-0.04832629028620078
site1450713,6430,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,2.42117731796292,5.862099605018137,0.3188172353148433,0.14683752897578015,0.11726316340020887,-0.21131848511579127,1.1829650577763509,0.3284644831142375,-0.6218625574684863
site1450906,6431,7,7,1.434273781311168,1.434273781311168,1.434273781311168,0.6677380643333702,7,7,12.70398696585547,0.6633918675346904,0.8592727540721048,0.7117630113271581,2.80773751070316,8.516317807774225,-0.6909436887338285,0.40903228448659956,0.40837248392255165,0.13951235709616902,-0.25751134986420854,0.14926011191002386,-0.19659298857081153
site1451102,6432,55,7,6.088573409827791,6.088573409827791,6.088573409827791,0.6677380643333702,55,55,34.14019409004442,0.6633918675346904,0.8675337607129494,0.6944225620124308,2.368911968929057,6.571849389974021,-1.570105586865711,-0.413712753143827,0.07114374771794561,-0.08978127947532552,0.027716474249759645,-0.5717196104534029,-0.00578148922872188
site1451305,6433,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1451496,6434,4,7,0.9707707841222091,0.9707707841222091,0.9707707841222091,0.6677380643333702,4,4,3.8069855970967694,0.6633918675346904,0.6053067224052503,0.7722422555538538,2.096976099426744,5.2003911823562925,-0.7637603207640196,1.309447751910865,-0.4539891191454155,0.48919824105649534,0.10150889815284612,0.7740635327151004,0.7447831137427006
site1451690,6435,34,7,4.4255973323297235,4.4255973323297235,4.4255973323297235,0.6677380643333702,34,34,28.059247221198067,0.6633918675346904,0.8932819660619989,0.7078778547718351,2.4603167839491036,7.00878489082391,-1.5271055543284466,-0.2771525142280053,0.40773526794461595,-0.2897131071413032,-0.2160658297306476,-0.3641478465158014,-0.27199523792250824
site1451887,6436,20,7,2.958301286678786,2.958301286678786,2.958301286678786,0.6677380643333702,20,20,15.519075334327365,0.6633918675346904,0.8781596387912215,0.6813594435361048,2.3173903162838236,6.114635120233159,-1.1497379893369954,0.10596674404041613,0.04585047967856206,-0.07281235812061805,-0.013566366207764753,0.17296161666428692,-0.057436904786541045
site1452082,6437,5,7,1.1234201084622848,1.1234201084622848,1.1234201084622848,0.6677380643333702,5,5,3.3249581310173286,0.6633918675346904,0.8742663537259111,0.6457107127479506,2.270830576028852,5.40204188390088,-0.5047940784578506,0.8078829323066173,-0.1192854192539794,0.6265479976259182,0.1549382933461239,0.49426454414657195,0.14468814755499676
site1452274,6438,44,7,5.2774553555223,5.2774553555223,5.2774553555223,0.6677380643333702,44,44,30.902698882032794,0.6633918675346904,0.8515856354525162,0.683783183081283,2.4162739971166047,6.979622539422752,-1.4081639104023334,-0.3840697302080343,0.04042193422898465,-0.04586260293096453,6.530043167899464e-4,-0.441161137149465,-0.08226303251894941
site1452465,6439,28,7,3.69565995598106,3.69565995598106,3.69565995598106,0.6677380643333702,28,28,23.093161990929683,0.6633918675346904,0.8611966004337184,0.7332790130993608,2.439568938082701,6.554447018180063,-1.4556805443685845,-0.2917456056412407,-0.0012832283182852592,-0.02124084765097773,0.14437292100106308,-0.06029144242290733,0.1104092019877183
site1452879,6440,5,7,1.1175928859510211,1.1175928859510211,1.1175928859510211,0.6677380643333702,5,5,1.605882722467551,0.6633918675346904,0.900529543847357,0.6491691685991197,2.0224266782019646,4.228694229720856,-1.2479076875298947,0.7352167514814065,0.5082539983129213,-0.18107132215173324,0.47484645312407947,0.42146439438468536,-0.41682346457925723
site1453079,6441,3,7,0.7142210088448637,0.7142210088448637,0.7142210088448637,0.6677380643333702,3,3,1.4098297139262657,0.6633918675346904,0.7620474429601045,0.8289679040642689,1.5821678297298256,2.5924834287445435,-2.1039450380610982,0.2262866051481815,-0.0597946723421528,-0.024166092692516628,-0.24555615347424842,0.1303522553117681,-0.3628085761440406
site1453284,6442,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1453476,6443,7,7,1.434273781311168,1.434273781311168,1.434273781311168,0.6677380643333702,7,7,12.70398696585547,0.6633918675346904,0.8592727540721048,0.7117630113271581,2.80773751070316,8.516317807774225,-0.6909436887338285,0.40903228448659956,0.40837248392255165,0.13951235709616902,-0.25751134986420854,0.14926011191002386,-0.19659298857081153
site1453669,6444,22,7,3.155279032313537,3.155279032313537,3.155279032313537,0.6677380643333702,22,22,23.293267177191815,0.6633918675346904,0.9173110455719603,0.7443497300578322,2.5991422432147138,7.561742293677023,-0.9792590842149547,0.16438245543759,0.4002558250879359,-0.1407891775478118,-0.05428271235445047,-0.1666073926585904,-0.21268314755853263
site1453860,6445,33,7,4.4027273392971065,4.4027273392971065,4.4027273392971065,0.6677380643333702,33,33,20.503444883391253,0.6633918675346904,0.8885019133576044,0.7116538495236676,2.279023194330772,5.789109859743675,-1.384182989090335,-0.1769827081310133,-0.08741881214119357,0.1219729972334367,0.15322486561821408,-0.15537360000955758,0.1544828997570911
site1454053,6446,4,7,1.010231145939249,1.010231145939249,1.010231145939249,0.6677380643333702,4,4,1.0588843848800131,0.6633918675346904,0.8036743252538648,0.6735978245945395,2.330192220020758,5.560956526865761,-0.8720467411917745,0.7855561111285229,-0.30728749684850265,0.23765533118158388,0.4665857830606515,0.39879303153522894,0.04536182943274564
site1454246,6447,11,7,1.9162920289512717,1.9162920289512717,1.9162920289512717,0.6677380643333702,11,11,16.02756961383289,0.6633918675346904,0.8742796267059931,0.6691383048430312,2.4051768062401297,6.5920166233075115,-1.0378623373384768,0.3748139683160309,0.3797708851252468,0.09418653653300617,-0.16735006941293132,0.03881481987614485,-0.12061778821986562
site1454442,6448,25,7,3.7608884499442654,3.7608884499442654,3.7608884499442654,0.6677380643333702,25,25,23.86565218985265,0.6633918675346904,0.9033922031211761,0.7185822293187627,2.5452564793013583,7.177995881603795,-1.4035882407542013,-0.09648540784962803,0.2373275472411829,-0.09000761205584404,0.13713523572122702,-0.2734151813903491,-0.20532020312212582
site1454635,6449,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1454828,6450,14,7,2.2264983836632206,2.2264983836632206,2.2264983836632206,0.6677380643333702,14,14,17.526129106543603,0.6633918675346904,0.8949964922019991,0.7967955871332973,2.4610169246525078,6.616843541022282,-1.4858831669195873,0.10842699871727868,0.62688913546169,-0.23609992859264695,-0.11126131001679679,-0.18534031242447538,-0.35106690098075527
site1455032,6451,52,7,6.004978409840886,6.004978409840886,6.004978409840886,0.6677380643333702,52,52,31.920273751484626,0.6633918675346904,0.8804121530212735,0.6888777448239649,2.3971362860619125,6.673893723026773,-1.5323665901494317,-0.32828846560501734,0.22188247660027277,-0.08948852845531102,-0.19627491983250656,-0.47223709892954696,-0.18031277398908602
site1455227,6452,4,7,0.9694842688929488,0.9694842688929488,0.9694842688929488,0.6677380643333702,4,4,6.207863750684098,0.6633918675346904,0.9135310763019823,0.6772702959623794,2.722036760014215,7.915816502744985,-0.16547313222030705,0.759666885194805,-0.3682087533916912,0.3018823733961913,1.040899037752775,0.9674217451516476,0.5220583363992547
site1455420,6453,10,7,1.8380580448023232,1.8380580448023232,1.8380580448023232,0.6677380643333702,10,10,16.351150872728542,0.6633918675346904,0.8578750140195951,0.684855964790149,2.5275668597916345,7.324749120248596,-1.4239648718925957,0.30946307856592786,0.4568979782658833,0.0794563910932311,-0.011811420739087879,0.06738658548700079,-0.01396942596538018
site1455622,6454,44,7,5.365740234805624,5.365740234805624,5.365740234805624,0.6677380643333702,44,44,31.732475884131873,0.6633918675346904,0.8750796856136553,0.6974716264538635,2.470199419209085,7.1238699942992945,-1.5491948978616397,-0.4756406353860039,0.19394116080787963,-0.1326150041500804,-0.0713205027498879,-0.5373961086347542,-0.08844839867111552
site1455821,6455,3,7,0.8118466750734555,0.8118466750734555,0.8118466750734555,0.6677380643333702,3,3,3.8069855970967694,0.6633918675346904,0.5804585587727984,0.7923592314876305,2.3649420622522075,6.0058466964286765,-0.5412498520018172,1.1546974831158752,-0.47030680800032765,0.21104749563174302,0.2210741203022607,0.6979098018590086,0.4981778386101936
site1456016,6456,3,7,0.7826039280936666,0.7826039280936666,0.7826039280936666,0.6677380643333702,3,3,2.6435848491876333,0.6633918675346904,0.5074311810724681,0.7777955935976751,2.316469379449822,5.838562189559176,-0.5284551043323787,1.3235750054343747,-0.23656429540028692,0.4153433081330934,-0.1505275802232986,0.8779342821883916,0.44276418757393887
site1456214,6457,7,7,1.2704332001011769,1.2704332001011769,1.2704332001011769,0.6677380643333702,7,7,6.060529018614965,0.6633918675346904,0.8161329716678815,0.7737825144297396,2.518174789880327,6.647753817555608,-0.4366621595913068,0.4274619822319196,0.3441053927330374,0.2490261717120493,0.18844873931819542,0.8658387253651103,0.34524664517306575
site1456415,6458,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1456607,6459,6,7,1.3115869644908271,1.3115869644908271,1.3115869644908271,0.6677380643333702,6,6,4.150012208075753,0.6633918675346904,0.8522413543690857,0.654323591583204,2.2067334699327668,5.180358324101758,-0.6656077270580324,0.8844134421455702,-0.2837817811084497,0.6405838379927153,0.2720516333353166,0.4889623341713477,0.3957134383373282
site1456801,6460,33,7,4.282993692932473,4.282993692932473,4.282993692932473,0.6677380643333702,33,33,28.494369983276467,0.6633918675346904,0.8776856341191562,0.7219381335910906,2.47823856262015,7.086544642674225,-1.5932181333654662,-0.397099192958744,0.38443314193194517,-0.25241255235507076,-0.19755312410372697,-0.4410401722240724,-0.2131450710668088
