X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Height,CWM.Seed_mass,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site1522874,7640,6,7,0.9675441556218305,0.9675441556218305,0.9675441556218305,0.6520936290889294,6,6,2.4445937596705565,0.597248951486192,0.8682394207129309,0.7108364585378067,1.8465302671278874,3.7333427749478227,-0.8156638619324563,-0.1509717675889836,0.7455621801591373,-0.732444736835953,-0.47456431622320727,-0.834904088054199,-0.6744156671597216
site1523079,7641,29,7,3.3615009253561543,3.3615009253561543,3.3615009253561543,0.6520936290889294,29,29,14.530550868770915,0.597248951486192,0.8836759549110261,0.6666284202947139,2.0008563463285385,4.7959227728707825,-0.18377763414033585,0.04900586753455801,0.6116043901822219,-0.3926100566730707,-0.3399786884550217,-0.23815453426228217,-0.5104290930922729
site1523275,7642,31,7,3.491862348971871,3.491862348971871,3.491862348971871,0.6520936290889294,31,31,16.484722966094473,0.597248951486192,0.8984199522338018,0.6512191554947927,2.0310509136210433,4.874433428204346,-0.13293010993876964,0.05958755171104281,0.6862971627092137,-0.5159484353551563,-0.31988316079023354,-0.18564377417175332,-0.5198769315170451
site1523472,7643,19,7,2.3300104716946564,2.3300104716946564,2.3300104716946564,0.6520936290889294,19,19,13.179138847669012,0.597248951486192,0.8628682243600926,0.6499234185159332,2.05272763977055,5.079398084510836,-0.337030115230372,0.009372565262482693,0.8528176046962861,-0.5034476457736912,-0.42608211222135284,-0.16522045215757064,-0.5258427846432633
site1523665,7644,3,7,0.544645726940154,0.544645726940154,0.544645726940154,0.6520936290889294,3,3,1.275159168346592,0.597248951486192,0.5801768117573647,0.7628484109325372,1.9149491432358063,3.935237125321825,-0.38893026050778257,-0.6955170399859385,-0.7323424936389749,-0.18516694482607413,0.5555607758805793,0.21830232390862292,0.04353628745197197
site1523869,7645,26,7,2.7765028016388205,2.7765028016388205,2.7765028016388205,0.6520936290889294,26,26,14.67858361015071,0.597248951486192,0.8683721395451789,0.6625937234952388,2.071290185361358,5.147037980267693,-0.3657374878102181,0.05615620566100729,0.8566024626078949,-0.49754271619960644,-0.36503817921658144,-0.2587540265411152,-0.48293150074152497
site1524063,7646,18,7,2.3940195413822982,2.3940195413822982,2.3940195413822982,0.6520936290889294,18,18,10.211089311406477,0.597248951486192,0.8609629245641933,0.712611337186185,2.114605911580581,5.2332890213024426,-0.5519090932515998,-0.01716235933891453,0.8193262724647971,-0.5356276779802829,-0.6380911598434749,-0.19834508722113722,-0.5671041536302039
site1524257,7647,11,7,1.452255533882266,1.452255533882266,1.452255533882266,0.6520936290889294,11,11,4.4814988530314865,0.597248951486192,0.8820984532960943,0.7220627226629059,1.8550888146884452,3.6631129541050576,-0.5104986607517548,-0.04799550850661396,0.7724287705247553,-0.6974919533824597,-0.11851039425897897,0.016172761183726413,-0.3689481931441249
site1524468,7648,23,7,2.73482475713582,2.73482475713582,2.73482475713582,0.6520936290889294,23,23,14.234348306600225,0.597248951486192,0.901078544419761,0.7335770801479267,2.055502125937852,5.1536531599636906,0.02123117494081393,-0.02454192156798073,0.19092900497377616,-0.20975579492554794,-0.15101407312421472,-0.053498682398208604,-0.06531401139837253
site1524668,7649,31,7,3.8715593478901917,3.8715593478901917,3.8715593478901917,0.6520936290889294,31,31,26.026004631293098,0.597248951486192,0.8385073168977875,0.7250360404429557,2.4238386951850637,7.59889349952096,-0.27355826554412205,0.006338801481924044,0.45549319929841603,-0.004627310019696186,-0.19767372031288077,-0.23869469627600365,-0.4115205240769353
site1524865,7650,7,7,1.0007713744462403,1.0007713744462403,1.0007713744462403,0.6520936290889294,7,7,1.7523418067919505,0.597248951486192,0.8737084137936975,0.7524720902933004,1.5348980506608285,2.455659732103138,-0.3776851687095257,-0.21267556246272368,0.8314036928546257,-0.6500729279532516,-0.36804822729823033,0.29073677652379515,-0.623900806513989
site1525057,7651,7,7,1.0090198698250512,1.0090198698250512,1.0090198698250512,0.6520936290889294,7,7,2.4041575864854794,0.597248951486192,0.9311175111379927,0.6956368462726638,1.5555513714948412,2.6839369169080842,-0.6986268351599337,-0.21988612236238003,1.1928603271273845,-0.7498881928493888,-0.49521613844928886,-1.065065634113441,-0.6323404746127265
site1525264,7652,26,7,2.8048973502643313,2.8048973502643313,2.8048973502643313,0.6520936290889294,26,26,13.853465955965312,0.597248951486192,0.8682699350091342,0.6596994762085034,2.0569767476075578,5.0735297749987645,-0.4395226391498195,0.04587042336124518,0.8100169874008302,-0.4548632468932855,-0.363817142236469,-0.28014078058772285,-0.48698478132014195
site1525456,7653,31,7,3.576750318365041,3.576750318365041,3.576750318365041,0.6520936290889294,31,31,17.858722252700666,0.597248951486192,0.865352612715972,0.6862423233887212,2.126665816023336,5.404884361097477,-0.298295464198841,0.04496710497131831,0.7240298236115646,-0.3536416519268705,-0.33582621015376085,-0.3411133250330703,-0.5402189880270524
site1525651,7654,15,7,1.8815243726940099,1.8815243726940099,1.8815243726940099,0.6520936290889294,15,15,5.998909740676259,0.597248951486192,0.8194151697581119,0.7440279628027523,1.999412191047965,4.65310337039569,-0.7727950316819805,-0.18605863233414038,0.9042560897782148,-0.6043348437831335,-0.3430774759852477,-0.4936238900220048,-0.43008920752009316
site1525850,7655,6,7,0.9971506180364794,0.9971506180364794,0.9971506180364794,0.6520936290889294,6,6,1.835860478507963,0.597248951486192,0.9432888656074695,0.8001201072489984,1.939384065595487,3.920407067027402,-0.9806664363269547,0.10515656429980286,0.571816503561801,-0.605992063052881,-0.13473550945302148,-1.0927375703549276,-0.5483114229017341
site1526052,7656,19,7,2.4650498926794375,2.4650498926794375,2.4650498926794375,0.6520936290889294,19,19,19.481862739089454,0.597248951486192,0.8871837080821323,0.6699976887413984,2.492233062270241,7.280885352816788,-0.2788178536670959,-0.14957697115926347,0.10624085415957228,-0.17582770311069093,-0.17193168149771618,-0.25576864617511547,-0.032770386038143424
site1526253,7657,10,7,1.3284349729095142,1.3284349729095142,1.3284349729095142,0.6520936290889294,10,10,7.179261806556944,0.597248951486192,0.8161762848070969,0.699661954530189,2.0143771747976125,4.830123222858042,-0.4979891351350182,-0.2790293455237902,0.21105217073616447,-0.09460288578146166,-0.26584310392066435,-0.27459945661283824,-0.26853272456512356
site1526451,7658,17,7,2.280098844270787,2.280098844270787,2.280098844270787,0.6520936290889294,17,17,19.63186323644384,0.597248951486192,0.8336503123668977,0.6557725849667637,2.2058125952161416,5.953263468619108,-0.06617356472397036,0.012409689630642552,0.18939152734422102,-0.22407713309128727,-0.2948161369826925,-0.0033971043687550245,-0.6217851062530021
site1526648,7659,125,7,11.392371453324422,11.392371453324422,11.392371453324422,0.6520936290889294,125,125,40.40523300206933,0.597248951486192,0.8839337552822442,0.6689632402445187,2.404271130148187,6.732374371474247,0.07621205403742375,-0.07863356389735211,0.06283439433402734,-0.03185746970046254,-0.17293028217236328,0.07866580515499683,-0.04809216712927743
site1526851,7660,33,7,3.826854511301871,3.826854511301871,3.826854511301871,0.6520936290889294,33,33,18.108949915801407,0.597248951486192,0.8837696960444952,0.6589314855340729,2.1449816217444524,5.5416156163047114,-0.0726841388363082,0.010417459042335635,0.5014274600936018,-0.3528953675523497,-0.2700603989057877,-0.24329128859346164,-0.4445765470806275
site1527044,7661,6,7,0.8894721543005674,0.8894721543005674,0.8894721543005674,0.6520936290889294,6,6,1.713544789779837,0.597248951486192,0.8293879891009217,0.7707153261218337,1.6147020375553403,2.827365634418186,-0.6841214850898878,-0.12095931817084836,0.6836122924958837,-0.5895197981478555,-0.6692513552906267,-0.1416025298700368,-0.4737590403944165
site1527237,7662,7,7,1.072588817492354,1.072588817492354,1.072588817492354,0.6520936290889294,7,7,2.4445937596705565,0.597248951486192,0.8845035107122815,0.6843194950016279,1.7685241521632997,3.4572739231144354,-0.7836163849128839,-0.20327378249155714,0.928859146789412,-0.763041126025928,-0.4889973409012136,-0.8744425736753918,-0.621410235517459
site1527437,7663,30,7,3.2391879459715276,3.2391879459715276,3.2391879459715276,0.6520936290889294,30,30,14.09897425022719,0.597248951486192,0.8718926736959157,0.6569704579128948,2.0195052014216706,4.882970247622021,-0.24983217939213623,0.0766631339996933,0.7895028778519255,-0.509462971675296,-0.3717388765423264,-0.3097279696405077,-0.5545070425846679
site1527634,7664,26,7,2.9360517147430665,2.9360517147430665,2.9360517147430665,0.6520936290889294,26,26,14.004256501854405,0.597248951486192,0.8772621708949092,0.6617036872835412,1.9680063748852517,4.623173734791334,-0.2129377396502588,0.04994879684539809,0.8713011991321388,-0.5204555442847248,-0.37309869757697123,-0.24580902657259207,-0.5570514987689589
site1527825,7665,12,7,1.443733240124755,1.443733240124755,1.443733240124755,0.6520936290889294,12,12,4.200485619715727,0.597248951486192,0.874112327828457,0.6949795911023073,1.7424262208045322,3.2591653948879054,-0.6486692054820412,-0.10452155580018413,1.0020129400776328,-0.7930457223304843,-0.3524760684760744,-0.08307837857736233,-0.5849896233753737
site1528024,7666,46,7,4.959755892584236,4.959755892584236,4.959755892584236,0.6520936290889294,46,46,26.909656121937942,0.597248951486192,0.9021449423518455,0.6723526442262329,2.308331809177815,6.116090134663178,0.03186316054812748,0.05436078196251354,-0.1415965166979332,0.07461321009699202,0.0769197851743976,0.22687701029061186,0.17291007841519854
site1528224,7667,19,7,2.408882786063833,2.408882786063833,2.408882786063833,0.6520936290889294,19,19,13.758748207592532,0.597248951486192,0.8800998174254288,0.6915226600046843,2.1188020828271736,5.301159759657798,-0.25496775440575387,-0.004786267802503463,0.7724824219129512,-0.4432059871665168,-0.3468650082451185,-0.09454748683367167,-0.4427878238582234
site1528417,7668,11,7,1.531006846319377,1.531006846319377,1.531006846319377,0.6520936290889294,11,11,7.085882255895818,0.597248951486192,0.8546178012012868,0.7569555745187923,1.9576550797786945,4.354641406678477,-0.3243791061876178,-0.12219553610086244,0.5753010352393674,-0.2721415551806615,-0.44467182440110586,0.11623191137382437,-0.32491236570885323
site1528608,7669,7,7,1.1037385377595046,1.1037385377595046,1.1037385377595046,0.6520936290889294,7,7,2.736226765787037,0.597248951486192,0.9031188371225063,0.7344358927244652,1.933131913736728,3.954522750797211,-0.9670361262585975,-0.03286064927794402,0.5740820749766652,-0.6829555666022604,-0.3041484249408899,-0.7161170470055221,-0.5565933316069923
site1528809,7670,27,7,2.943998640836736,2.943998640836736,2.943998640836736,0.6520936290889294,27,27,14.09897425022719,0.597248951486192,0.8779999076566278,0.6501072434642812,2.0170333842863064,4.893848228680478,-0.2252516175541642,0.05380925813010001,0.7903120217233963,-0.4986569977075139,-0.25496811973109296,-0.2111395031875851,-0.48818964020622524
site1529001,7671,25,7,2.7291804513227995,2.7291804513227995,2.7291804513227995,0.6520936290889294,25,25,14.67858361015071,0.597248951486192,0.8707697409394752,0.6692409951114504,2.110814765622507,5.305812953427081,-0.3488244737998449,0.05286023779674955,0.8631445769803343,-0.5007566941699158,-0.3587991176490947,-0.2215927571703938,-0.48940158886487
site1529193,7672,9,7,1.139746448163266,1.139746448163266,1.139746448163266,0.6520936290889294,9,9,3.1601910838117133,0.597248951486192,0.8695994259227298,0.7115338687395845,1.7037677475161987,3.234066646460397,-0.4358223265959732,-0.2205554174359005,0.8868139883468289,-0.6181311818896431,-0.2159232530954411,-0.13693149615106276,-0.3942255024778043
site1529391,7673,12,7,1.4198950110281023,1.4198950110281023,1.4198950110281023,0.6520936290889294,12,12,4.351868538717551,0.597248951486192,0.8774253329013402,0.68396966597136,1.8789559714936759,3.9282873647559455,-0.627338247126281,0.28398248601826814,0.17013792409133288,-0.17335739451945756,0.007630950335821543,-0.2840307061993321,-0.24593956304512551
site1529594,7674,26,7,2.816179816244118,2.816179816244118,2.816179816244118,0.6520936290889294,26,26,14.67858361015071,0.597248951486192,0.8690595337478937,0.6727503428981946,2.077987014947152,5.1615158100617435,-0.32370769663012877,0.051875456849824614,0.8700508366907493,-0.4968663239015887,-0.33784211948109116,-0.19784858993398532,-0.4630715968097646
site1529786,7675,11,7,1.5065677811764977,1.5065677811764977,1.5065677811764977,0.6520936290889294,11,11,6.6437344243841014,0.597248951486192,0.8640026965479659,0.7063060494844415,1.8475159146961224,3.899166668737215,-0.469821587213254,0.11727900772744713,0.7247193331027201,-0.4199464087273335,-0.3528770281342894,0.16970996228386626,-0.49505223290330364
site1529980,7676,8,7,1.2049425695167908,1.2049425695167908,1.2049425695167908,0.6520936290889294,8,8,3.7924519121611504,0.597248951486192,0.9090866535890402,0.7612855182877891,2.1064182462109877,4.677015355521517,-0.8448158202116132,0.0639426099546044,0.3946500395034459,-0.43267013993514586,-0.11220199673833864,-0.4116114580958418,-0.1877145466368694
site1530186,7677,27,7,2.952726779129446,2.952726779129446,2.952726779129446,0.6520936290889294,27,27,14.67858361015071,0.597248951486192,0.8724682213288727,0.6612777203055618,2.0279567024781118,4.93595184337586,-0.3021618460763636,0.0735281911890211,0.7605558425761528,-0.4731538669330319,-0.27654197295189237,-0.19040854752794664,-0.453480189783297
site1530379,7678,25,7,2.771913724434241,2.771913724434241,2.771913724434241,0.6520936290889294,25,25,14.004256501854405,0.597248951486192,0.8851394018473283,0.6599982911408342,1.9305251124316178,4.483510826342762,-0.23162997079168615,0.04296342463892384,0.9629613133317729,-0.5523771659906924,-0.34927273068170744,-0.2000525723985216,-0.5550182483828388
site1530575,7679,14,7,1.7453299905563355,1.7453299905563355,1.7453299905563355,0.6520936290889294,14,14,6.246296225694479,0.597248951486192,0.8354474438565727,0.7005062336377244,1.8860656080574325,4.174002782215226,-0.7720157408230253,-0.08620905939909561,1.0428056831706052,-0.6517291672904786,-0.3122949623238972,-0.5469980354488703,-0.501747729419833
site1530770,7680,26,7,3.1092802583600303,3.1092802583600303,3.1092802583600303,0.6520936290889294,26,26,13.68871161819028,0.597248951486192,0.8986667927973109,0.6592904021501576,2.112968276226743,5.084808444244937,-0.27888882381292907,-0.0562523772250852,-0.03965148333874902,0.07767308758858245,-0.0810163467054295,0.07617901057600125,0.3032224888157877
site1530970,7681,32,7,3.8507080102328137,3.8507080102328137,3.8507080102328137,0.6520936290889294,32,32,24.294237412338205,0.597248951486192,0.8503578694080972,0.7089048505642979,2.184318605127515,6.189815405726579,-0.17314737014809653,-0.024159116219269097,0.5940495562059874,-0.24813905424345387,-0.2822846517845044,-0.30564299620929397,-0.4832530657680408
site1531164,7682,12,7,1.7653782324032534,1.7653782324032534,1.7653782324032534,0.6520936290889294,12,12,6.831601427952778,0.597248951486192,0.8490682773814522,0.6482483133060447,1.9416131995186303,4.74214267587739,-0.19558418071967912,-0.18234288168691895,1.0951839426549221,-0.48264154032397777,-0.3015817893490192,-0.19186780440498732,-0.5417142699889698
site1531360,7683,5,7,0.8609562358988052,0.8609562358988052,0.8609562358988052,0.6520936290889294,5,5,2.1586118096109868,0.597248951486192,0.8884653038056246,0.7857652354102088,1.989738869945559,4.183088196899477,-0.9400986664418692,-0.09028584723414326,0.7630886638948399,-0.7852182495558123,-0.4132891426665099,-0.9559431317395019,-0.5804844738879713
site1531567,7684,25,7,2.7189997883363106,2.7189997883363106,2.7189997883363106,0.6520936290889294,25,25,14.09897425022719,0.597248951486192,0.8677144364211842,0.6486426040827521,2.0111356103812725,4.9279065263987665,-0.24604182747389047,0.052498582421323464,0.835753045483178,-0.47918743282355813,-0.23111557726827883,-0.14564728553755438,-0.4365511543991737
site1531763,7685,26,7,2.935699133995413,2.935699133995413,2.935699133995413,0.6520936290889294,26,26,14.004256501854405,0.597248951486192,0.8751979420069386,0.6639139644061062,2.0117327791861395,4.779958125909784,-0.22794099785489885,0.03656323282459022,0.914998756385859,-0.5407923735934455,-0.418255955468125,-0.25476720060867286,-0.588831868827583
site1531957,7686,11,7,1.3546340952651819,1.3546340952651819,1.3546340952651819,0.6520936290889294,11,11,4.200485619715727,0.597248951486192,0.8798072905334027,0.6835836715559195,1.710789144867166,3.1911050618042482,-0.5753405292680769,-0.23321107088446796,1.034059353036203,-0.7932030690524269,-0.36283388735484806,-0.16335213358557582,-0.5559018628885263
site1532149,7687,5,7,0.8609562358988052,0.8609562358988052,0.8609562358988052,0.6520936290889294,5,5,1.0220056939642594,0.597248951486192,0.8905186918403319,0.7583113308331031,1.9608622053659268,3.998606729446305,-1.1330640014931745,0.053578178580252454,0.7385950362105659,-0.6719919251618456,-0.35472106617988547,-1.170898427019516,-0.4769827097359417
site1532350,7688,23,7,3.133502417427818,3.133502417427818,3.133502417427818,0.6520936290889294,23,23,16.787488990038952,0.597248951486192,0.8736983871455887,0.6742266873325178,2.307588720364069,6.29116438705315,-0.3752511043271151,0.2315536224365717,0.7353255215748342,-0.5009366229946138,-0.31633607620376125,0.01384719109806657,-0.4702798196971471
site1532548,7689,22,7,3.023416351573893,3.023416351573893,3.023416351573893,0.6520936290889294,22,22,23.469119758152807,0.597248951486192,0.8353376633063926,0.7161601962843189,2.5757009906359873,8.114832767939527,-0.3612971733464388,-0.005543928405069065,0.605465379946149,-0.019163853619343713,-0.08844083397202882,-0.28320938916211796,-0.29915459177981085
site1532744,7690,9,7,1.2371432538914189,1.2371432538914189,1.2371432538914189,0.6520936290889294,9,9,3.402084663199803,0.597248951486192,0.8544032964081911,0.7840157172071043,1.6735270533089368,2.990465239607216,-0.6299106720976411,-0.264851068598638,0.9008898595879927,-0.6625767235217697,-0.23675445673137002,-0.27212107608337166,-0.5251987072796669
site1532952,7691,26,7,2.8569992759154172,2.8569992759154172,2.8569992759154172,0.6520936290889294,26,26,14.09897425022719,0.597248951486192,0.8800760296622675,0.6483009598466007,2.047422445365567,5.026779476747544,-0.245615592560585,0.0548305398590769,0.7806045098877145,-0.5024666104195947,-0.27193161797917337,-0.23448162219388557,-0.5144730188513829
site1533143,7692,19,7,2.3473607079730407,2.3473607079730407,2.3473607079730407,0.6520936290889294,19,19,10.211089311406477,0.597248951486192,0.8463608540612186,0.7022977299712118,1.99726619401357,4.83444343780996,-0.5204600177520263,-0.009679138010241261,0.9494403256777469,-0.5602973547870972,-0.648555275743259,-0.2739628650071785,-0.5713073397213045
site1533334,7693,19,7,2.34974776671835,2.34974776671835,2.34974776671835,0.6520936290889294,19,19,13.179138847669012,0.597248951486192,0.8749699230507391,0.6491577024056944,2.055118180612023,5.087705779768074,-0.2888040253132998,0.054106535370605384,0.8307578883824736,-0.4712813129692458,-0.38287783451893576,-0.12333277950003518,-0.4994362972234674
site1533531,7694,4,7,0.7078585432049898,0.7078585432049898,0.7078585432049898,0.6520936290889294,4,4,1.000074376372972,0.597248951486192,0.8439700587736859,0.8176741861067609,1.8428942760533245,3.6032828242953006,-1.1491144618786902,0.2817408123625457,0.7943147976154137,-0.5053035656858351,-0.826203518816772,-1.0885538748347634,-0.6463576644493708
site1533741,7695,17,7,1.996619799657967,1.996619799657967,1.996619799657967,0.6520936290889294,17,17,4.1321314458869365,0.597248951486192,0.8713948110959179,0.7456979174834901,1.6870878842226908,3.077976619039097,-0.43047500959834334,0.0418887805593163,0.32814935542021845,-0.482660328069212,-0.3313116646411287,-0.44313422932878466,-0.5525391975796194
site1533951,7696,6,7,0.9742850165934306,0.9742850165934306,0.9742850165934306,0.6520936290889294,6,6,2.8344951906598013,0.597248951486192,0.8395140053899997,0.7751814303275425,1.7255563865804169,3.1622741843146756,-0.373141050502492,0.1655075449675054,0.5069080369864672,-0.6213692096336576,-0.33763459663526857,-0.3225822654675763,-0.4329257838493236
site1534145,7697,25,7,2.925887587290226,2.925887587290226,2.925887587290226,0.6520936290889294,25,25,20.381376395087237,0.597248951486192,0.8426074334010963,0.6899999864015797,2.1171499591784477,5.285228741163507,-0.28610680646670017,-0.0341977529105504,0.47828066418435955,-0.4195302287721591,-0.2910932481805152,-0.23653144749672728,-0.644982826230511
site1534340,7698,103,7,9.930961194567677,9.930961194567677,9.930961194567677,0.6520936290889294,103,103,37.73937929588241,0.597248951486192,0.8874771786300334,0.6755396541262741,2.423065225349459,6.769559084404478,0.2168767311858567,0.03432941231766963,0.08184092854275864,-0.02548628676016683,-0.08204363083646005,0.19361619343445247,-0.03769902228557142
site1534542,7699,36,7,4.247689837736463,4.247689837736463,4.247689837736463,0.6520936290889294,36,36,19.3901584240266,0.597248951486192,0.8314755110807338,0.6539432539247977,2.0813984214557792,5.351347973318163,-0.1688640976606542,0.09164870153193666,0.8591513301154124,-0.5581071806167337,-0.3582963953489074,-0.35010832943677556,-0.634658137344161
site1534738,7700,16,7,2.0850586246481706,2.0850586246481706,2.0850586246481706,0.6520936290889294,16,16,10.379260324138832,0.597248951486192,0.8895579671394285,0.6382483285122004,2.0343843555564955,4.977951814875353,-0.18759959105782356,0.06794350318833872,1.0220310307609988,-0.576502297146866,-0.17025214097774047,0.012131917580465921,-0.501833148229161
site1534934,7701,9,7,1.2418682503427654,1.2418682503427654,1.2418682503427654,0.6520936290889294,9,9,3.3632323770899246,0.597248951486192,0.8835250026528987,0.7488180971154543,1.7572332319725097,3.2462682903270417,-0.7584352273154047,-0.166775938072274,0.6413596741264914,-0.6238140788462931,-0.24291137676015762,-0.3255565830381306,-0.4530084819315136
site1535147,7702,27,7,2.863502166560139,2.863502166560139,2.863502166560139,0.6520936290889294,27,27,14.67858361015071,0.597248951486192,0.8667021152745832,0.6663753572536661,2.042721411099722,5.016533052451792,-0.34092455372047753,0.05508582519862557,0.8634952354539404,-0.49391546994011776,-0.34462628981156,-0.23451292959602843,-0.45781632647080656
site1535341,7703,25,7,2.7537412794329605,2.7537412794329605,2.7537412794329605,0.6520936290889294,25,25,13.179138847669012,0.597248951486192,0.8725390864475201,0.6755371929630154,1.9670088523714964,4.644004684183925,-0.35821996655736454,-0.004965412191850168,0.9800937812585796,-0.5920543819949098,-0.5133213116046478,-0.2776825045818136,-0.6165549563683614
site1535538,7704,8,7,1.1305553341683936,1.1305553341683936,1.1305553341683936,0.6520936290889294,8,8,2.7142358813416227,0.597248951486192,0.8484835290305135,0.7609710654069075,1.7143636638481485,3.115259764223347,-0.6077695902547131,-0.20788158146614022,0.9144692082455053,-0.7382222053781844,-0.23014186660919697,-0.1599321455052896,-0.45174320339218493
site1535737,7705,13,7,1.7808212164357746,1.7808212164357746,1.7808212164357746,0.6520936290889294,13,13,9.874646416997011,0.597248951486192,0.8734831020415392,0.6958139918241316,1.9422801527357785,4.389130299199757,-0.06215617216813442,0.3081885392939612,0.036282845513660185,-0.0757358883803279,0.0391363748120176,0.08596482883985439,-0.11078940286422725
site1535938,7706,31,7,3.657619944984297,3.657619944984297,3.657619944984297,0.6520936290889294,31,31,15.567259959206348,0.597248951486192,0.8493202059477576,0.6827534928518967,2.1399087292457137,5.741797422199809,-0.28859589563028465,0.09349953242665719,0.6226702927670044,-0.31873000997062934,-0.39314497438337276,-0.33118309773791643,-0.6595775244127832
site1536131,7707,17,7,2.309336929662416,2.309336929662416,2.309336929662416,0.6520936290889294,17,17,23.469119758152807,0.597248951486192,0.8305644334435693,0.7462751610569379,2.420528755924883,7.749608579807061,-0.32105098718389646,-0.03054916681502474,0.7151814754569205,-0.21128220461921268,-0.07696848950183577,-0.06959931995680672,-0.2573406314029167
site1536326,7708,10,7,1.2858938505776545,1.2858938505776545,1.2858938505776545,0.6520936290889294,10,10,3.402084663199803,0.597248951486192,0.8859256494044955,0.7676842175519595,1.5962306993654667,2.773895342305907,-0.5984712237567037,-0.25434600649671874,0.9623686580960945,-0.6823272146630093,-0.17488151530989643,-0.2712069432130081,-0.517046817823464
site1536524,7709,40,7,4.323350160460769,4.323350160460769,4.323350160460769,0.6520936290889294,40,40,16.45853495397763,0.597248951486192,0.8829846685506852,0.7215901002304829,2.042253334785748,4.766808909243694,-0.0847243392875199,-0.12387567858332656,0.05025577887130474,0.044375207636026356,-0.18448232581618193,0.027626555597396272,0.03755647548597861
site1536721,7710,22,7,2.7059485543610555,2.7059485543610555,2.7059485543610555,0.6520936290889294,22,22,13.758748207592532,0.597248951486192,0.8827268761252902,0.6854895188433056,2.0283758987876936,4.899249915539287,-0.3960230611690155,0.11811457520463796,0.7305457988591959,-0.5352504359226165,-0.45162907519844686,-0.09842550029493517,-0.5027820822989844
